item_id,hours,minutes
41070,25305,55
410700,1,14
410710,251,3
410770,6,55
410820,61,54
410850,519,41
410890,226,28
410910,10,0
410970,2,5
410980,21,13
410990,0,39
41100,793,49
411000,173,12
411080,4,12
411120,236,37
411130,0,0
411180,14,42
411181,4,18
411182,2,44
411183,1,20
411184,0,36
411185,1,22
411186,5,1
411187,1,30
411188,0,51
411189,1,1
411190,1,0
411191,0,52
411192,3,45
411193,2,29
411194,0,54
411310,21,56
411320,0,44
411330,65,22
411370,190,53
411390,521,37
411550,7,3
411560,99,11
411570,198,11
411590,0,0
411600,8,12
411610,2,35
411620,0,18
411680,15,55
411690,2,4
411720,0,0
411740,75,55
411750,1,27
411760,20,29
411820,3,27
411830,1185,32
411870,0,0
411960,436,12
412000,0,0
412010,0,7
412050,26,27
41210,2264,8
412130,130,14
412140,35,39
412150,5,57
412170,362,43
412230,62,26
412250,36,43
412270,34,37
412310,38,26
412370,17,55
412380,128,17
412400,22,20
412410,1,37
412450,113,55
412460,9,56
412470,324,18
412480,0,19
412490,34,57
412520,85,32
412530,0,7
412540,49,26
412560,0,0
412600,222,22
412670,143,49
412730,100,56
412740,358,41
412770,23,43
412790,3,32
412830,99,45
412860,0,27
412880,2749,53
412940,27,32
412970,2,35
41300,5362,33
413010,0,2
413030,16,39
413150,116945,33
413170,390,59
413210,0,0
413220,3,44
413230,0,0
413410,3421,40
413420,3404,0
413460,0,0
413470,13,27
413480,4,39
413500,5,2
413510,0,18
413580,110,49
413600,0,0
413610,0,19
413680,100,37
413690,62,30
413700,0,56
413710,721,51
413740,0,9
413760,0,0
413830,23,9
413850,104,57
413851,36,4
413852,3,0
413853,9,32
413854,6,38
413855,8,48
413856,8,59
413857,3,56
413858,6,4
413859,2,57
413870,170,16
41400,2,39
414060,43,29
414070,129,18
414080,158,9
414120,19,11
414130,31,30
414190,29,3
414260,18,54
414290,288,59
414370,172,7
414470,40,14
414500,0,0
414510,86,16
414580,271,16
414660,85,10
414720,122,9
414730,540,19
414770,0,1
414810,0,14
414850,0,2
414860,0,8
414920,31,23
414950,7,51
41500,29584,53
415000,6,30
415030,145,40
415080,30,10
415140,0,1
415150,8,18
415240,44,4
415270,56,28
415310,0,0
415350,131,55
415400,42,39
415420,159,44
415480,435,9
415490,132,32
415610,0,26
415670,57,4
415740,35,51
415800,0,0
415830,74,34
415840,49,36
415850,109,14
415860,89,27
415880,7,2
415890,0,0
415910,41,41
415920,0,0
415950,7,21
415960,124,26
415980,2,21
415990,2,32
41600,33,50
416030,259,30
416040,0,0
416070,7,28
416080,529,29
416110,123,9
416120,0,0
416130,103,16
416140,0,15
416170,430,59
416180,0,0
416200,58,10
416210,155,1
416220,0,0
416240,0,34
416260,0,4
416270,1338,31
416290,114,12
416310,148,22
416320,77,9
416330,0,33
416350,91,17
416360,157,13
416370,108,54
416380,13,48
416390,0,9
416450,232,45
416530,53,0
416550,85,22
416590,1093,48
41660,1,29
416610,16,48
416630,39,47
416640,64,51
416670,122,49
416680,147,50
416690,601,56
416720,0,16
416760,8,27
416770,133,24
416790,15,26
41680,0,0
416800,7,58
416850,0,6
416880,0,1
41700,23301,16
417060,11,24
417110,29,17
417290,48,52
41730,398,32
417310,2,7
417350,4,1
41740,303,12
417480,7,8
417730,72,7
417750,8,19
417860,5248,57
417880,22,32
417890,448,55
417900,1,24
417910,94,2
417980,95,32
417990,2884,47
41800,5116,39
418000,0,1
418020,0,0
418040,39,24
418070,1407,35
418110,36,18
418120,343,32
418150,0,18
418160,2,1
418170,1,5
418180,137,43
418190,109,1
418250,47,56
418280,32,36
418300,22,26
418310,89,44
418340,4543,0
418360,27,4
418380,0,0
418430,189,24
418440,0,0
418520,3,53
418580,0,0
418610,40,38
418620,0,0
418650,214,21
418910,867,17
418950,34,4
418960,60,59
41900,812,42
419000,0,0
419080,6,55
419090,123,3
419220,6,30
419230,0,0
419240,0,11
419250,0,0
419340,0,0
419460,65,2
419480,168,22
419500,5,33
419520,19,5
419580,0,0
419590,0,21
419810,23,22
419910,7,10
420,43159,14
42000,28,16
420000,44,11
420050,0,0
420070,55,54
420090,20,44
420100,122,34
420110,2005,56
420160,2,18
420210,0,22
420270,143,41
420300,0,0
420440,155,2
420500,10,30
420550,0,0
420570,0,10
420630,19,52
420670,5,20
420740,455,26
420770,104,34
420790,1568,12
420840,3,41
420850,59,58
420880,3,42
420900,19,58
420910,3,30
420930,45,55
420950,229,30
420970,0,41
420980,0,0
421030,52,20
421040,1382,44
421050,172,28
421060,199,49
421110,0,0
421120,66,10
421140,41,18
421180,62,11
42120,2177,16
421260,92,59
42140,429,5
42160,42961,34
421600,51,33
421610,143,17
421630,42,28
421670,199,40
42170,1414,55
421700,181,54
421730,0,2
421740,8,18
421810,80,48
421880,92,32
421890,0,33
421900,13,43
421910,14,12
421960,82,34
42200,22,34
422020,0,0
42210,46,36
422100,552,41
422110,40,43
422130,22,47
422140,2,47
42220,66,15
422210,3,7
422250,581,18
422270,0,3
42230,36,30
422300,1,23
422420,57,54
422590,0,0
422630,35,40
422650,37,10
422860,0,21
422940,35,38
422970,844,4
422980,27,27
4230,1349,11
423120,117,51
423180,0,8
423220,4,7
423230,362,9
423270,11,19
423320,52,31
423440,10,46
423460,0,15
423490,6,25
423550,12,31
423580,405,28
423610,16,17
423620,164,17
423650,95,1
423700,3,19
423710,363,39
423720,22,52
423740,5,8
423750,1,25
423760,126,0
423770,148,5
423800,9,41
423810,19,8
423840,119,12
423880,122,13
423900,131,51
423920,30,25
423950,3,57
424000,108,7
424010,0,0
424020,0,0
424030,24,49
424060,1,43
424100,0,12
424170,34,37
424210,20,22
424250,58,1
424280,1847,10
424310,15,10
424320,0,49
424370,22,58
424590,4,18
424640,22,50
424750,0,0
424760,13,46
424780,8,42
424830,562,12
424870,0,0
42500,592,4
425040,9,55
425070,8,34
425150,11,53
425160,129,57
425210,24,26
425220,153,59
425230,1,21
425310,0,0
425340,39,7
425410,8,43
425450,0,2
425580,87,16
425600,0,0
425670,8,35
425680,0,26
425681,8,26
425682,0,56
425683,0,32
425684,0,24
425685,0,14
425686,0,13
425687,0,20
425688,0,14
425689,1,18
425720,42,28
425820,0,47
425860,40,23
425870,1,24
425900,2,51
426000,1861,5
426010,25,24
426040,176,4
426170,58,49
426290,8,6
426330,132,3
42640,2146,13
42650,5385,27
426560,21,33
426590,1,26
42660,0,5
426630,164,17
426690,89,49
42670,223,2
426750,65,2
426790,495,43
42680,82001,29
42690,422128,19
426930,8,50
426970,147,28
42700,145871,43
427030,61,35
42710,410124,52
427100,7,58
427190,250,13
427240,9,43
427250,838,27
427270,7761,52
42730,131,11
427470,132,13
427510,152,54
427520,52580,18
427550,61,32
427640,0,58
427660,34,13
427730,3704,58
427760,8,31
427770,58,27
427780,417,46
427810,10,2
427820,132,25
427860,0,48
427890,0,13
427910,0,36
427920,1998,32
427930,84,59
427950,11,49
427970,0,4
427980,616,13
42800,16,13
428020,0,5
428040,3,56
428060,22,8
428080,0,0
42810,65,14
428100,102,0
428110,16,41
428180,17,9
428190,1,8
42820,2,3
428200,356,59
428210,13,54
428220,8,47
428240,0,53
428250,0,0
428260,0,0
428270,5,18
428280,4,15
42830,2,21
428340,10,41
428350,70,57
428370,180,56
428410,4,37
428420,0,0
428430,1199,6
428440,24,1
428460,74,48
42850,2447,12
428510,98,17
428530,40,44
428540,0,0
428550,397,1
428630,105,10
428690,4902,6
42870,23,23
428740,0,2
428750,28,37
428760,77,10
428830,23,6
428860,0,0
428870,113,15
428880,80,28
42890,755,35
428900,156,55
428930,0,0
428940,0,0
428950,224,35
4290,1232,18
429020,94,36
429040,0,0
429050,357,7
429060,90,37
42910,117160,28
429120,0,14
429160,0,10
42920,358,27
429200,54,16
429220,24,9
429260,0,0
429280,125,51
42930,31,44
429300,185,12
429330,354,32
429350,3,17
429390,4,21
42940,68,1
429430,0,0
429470,313,44
429490,21,3
42950,73,37
429520,66,40
429530,6,25
429570,844,6
429580,209,48
42960,30240,59
429600,117,43
429610,70,33
429620,77,12
429680,637,31
429690,0,10
429700,58,43
429720,23,48
429780,51,44
429790,588,13
42980,229,21
429830,8,59
42990,1856,33
429940,48,7
429950,101,14
4300,45,47
43000,1211,53
430020,135,11
430080,48,4
430190,20,23
430240,0,0
430280,0,0
430290,1,34
430300,0,0
430390,0,0
430440,835,26
430930,0,9
430960,152,22
43100,392,15
431000,23,54
431060,0,0
43110,43409,40
431180,29,46
431220,68,45
431230,58,55
431240,10255,54
431250,36,1
431260,46,3
431270,1281,30
431290,244,11
431300,0,0
431330,0,1
431360,0,32
431370,0,0
431390,0,2
431410,0,8
431450,13,43
431460,7,33
431470,0,0
431500,10,35
431510,155,51
431540,55,48
431560,124,53
431590,106,23
43160,32566,43
431600,472,35
431610,0,0
431630,3,43
431640,23,12
431680,48,2
431710,398,26
431730,469,26
431740,0,0
431770,54,6
431810,4,35
431830,3,41
431840,120,37
431850,4,31
431860,26,9
431870,0,0
43190,525,1
431910,51,43
431990,111,11
4320,12,26
432010,114,14
432020,3185,59
432080,1,28
432100,0,0
432150,587,8
432170,175,0
432180,112,17
432190,88,50
432230,9,48
432240,29,54
432250,8,10
432260,7,32
432280,35,41
432290,23,16
432310,5,1
432330,4,33
432410,0,28
432470,189,6
432480,1,47
432490,113,4
432500,1,37
432540,0,0
432590,0,0
432610,54,45
432620,0,1
432640,1,32
432720,31,30
432770,0,0
432780,1,40
432850,0,3
432870,3,44
432940,0,0
432950,9,41
432980,0,0
432990,6,13
433000,11,49
433100,11,57
433110,36,12
433120,0,21
433190,5,11
433210,294,14
433270,4,24
433280,124,19
433300,19,8
433320,15,59
433340,4756,13
433350,965,8
433380,0,0
433400,0,13
433490,4,21
433530,150,27
433580,6,23
433590,5,38
433600,4,53
433630,0,20
433650,0,0
433670,0,0
433750,0,0
433790,135,51
433800,66,50
433840,0,1
433850,40746,19
433890,19,41
433910,57,45
433920,0,0
433930,0,0
433950,637,16
433960,9,49
434000,13,15
434010,501,14
434020,51,33
434030,17,11
434050,0,0
434070,1,44
434110,180,33
434120,33,38
434130,1,3
434210,110,5
434220,0,27
434230,8,38
434240,8,58
434250,248,46
434260,220,39
434270,0,17
434290,17,10
434340,8,42
434360,7,59
434370,3,54
434380,2,21
434390,25,6
434410,80,3
434420,891,8
434430,2,27
434480,2,11
434490,5,58
434500,62,57
434520,84,55
434530,83,23
434570,1819,7
434600,0,4
434610,371,4
434620,14,7
434650,357,0
434680,133,33
434700,0,0
434730,461,8
434780,9,13
434790,0,0
434800,62,19
434820,0,27
434860,35,44
434870,0,45
434880,1,5
434890,0,8
434920,30,9
434930,1,44
434960,0,0
434970,0,0
434980,44,23
43500,122,6
435030,341,13
435040,30,1
435050,0,0
435060,106,17
435070,0,0
435080,0,0
435120,81,14
435140,2,36
435150,311,20
435210,0,0
435250,0,0
435260,0,0
435300,48,4
435360,516,46
435380,0,0
435410,0,0
435440,71,57
435460,0,0
435480,3,34
435490,1,20
435530,131,31
435600,0,0
435780,0,0
435790,46,40
435800,16,57
435840,0,31
435970,124,17
43600,27,52
436000,3,36
436060,26,33
436110,55,19
436140,71,57
436150,974,8
436160,41,27
436220,5,35
436270,2,52
436280,57,30
436300,258,52
436320,187,33
436350,55,58
436360,36,22
436390,12,59
436430,0,0
436470,5,38
436480,19,3
436490,0,18
436500,22,16
436510,0,0
436520,69,0
436530,39,9
436560,52,55
436820,60,54
436860,1,53
436870,3,43
436940,3,20
436950,0,0
437000,35,36
437020,63,17
437030,105,10
437080,2,9
437090,38,49
437100,3,37
437160,39,51
437170,1,45
437180,24,51
437220,24086,22
437340,1,18
437400,11,39
437420,45,29
437510,7,53
437520,0,4
437530,0,47
437660,0,0
437710,0,0
437740,0,2
437750,0,0
437870,7,51
437880,69,37
437890,0,24
437900,67,36
437920,13,37
438000,71,53
438010,195,34
438020,14,45
438030,362,26
438040,8041,2
438080,137,51
438090,16,3
438110,0,0
438130,527,10
438140,51,32
438160,0,17
438180,245,3
438270,301,10
438300,0,46
438310,2,35
438330,2,32
438340,18,52
438350,0,7
438430,110,25
438440,0,0
438480,87,15
438490,1298,28
438510,0,0
438520,0,0
438530,0,0
438600,366,15
438640,1504,7
438650,0,32
438660,24,27
438680,337,59
438720,5,35
438780,0,8
438790,15,12
438820,11,35
438920,30,16
438940,11,59
439190,317,10
439250,251,24
439260,0,26
439310,7,45
439400,0,0
439440,0,22
439550,5,41
439700,133,19
439720,80,48
439730,10,41
439740,0,0
439750,5,10
439770,19,3
439900,0,0
439910,121,9
439920,86,9
439930,55,8
439940,352,10
439950,0,21
4400,0,0
44000,9,20
440020,15,3
440090,314,48
440140,0,0
440150,0,0
440160,0,7
440260,19,55
440280,1,42
440330,0,14
440340,106,26
440380,47,9
440410,3,9
440430,1,3
440431,1,25
440432,0,33
440433,0,16
440434,0,7
440435,0,14
440436,0,28
440437,0,11
440438,2,17
440470,0,0
440520,12,4
440540,71,43
440550,2,32
440630,41,18
440650,2,10
440720,0,8
440730,37,24
440740,52,56
440750,22,22
440760,218,50
440770,1,0
440790,4,28
440800,3,5
440810,629,1
440870,2,55
440880,21,29
440950,22,50
4410,0,0
44100,86,20
441020,224,8
441050,8,7
441060,0,0
441230,3,33
441280,0,0
441380,19,11
441450,0,1
441451,0,48
441452,5,20
441453,0,1
441454,0,0
441455,0,0
441456,0,0
441457,0,10
441510,8,29
441540,7,29
441550,271,44
441640,1,15
441670,38,33
441680,1,29
441770,0,3
441790,270,19
441830,315,57
441870,1145,57
441920,21,51
4420,88,11
44200,282,6
442000,0,0
442070,149,31
442080,13167,24
442110,77,48
442140,0,11
442180,0,2
442210,90,6
442220,2,9
442260,1,45
442290,41,44
442500,86,41
442700,0,3
442710,160,51
442810,130,58
442890,107,7
443020,17,34
443070,0,0
443080,212,21
44310,2446,57
44320,14154,55
443250,5,33
443260,20,27
443330,119,24
443370,6,20
443380,170,0
44340,1984,30
443420,84,36
443450,10,53
443460,145,33
44350,22048,45
443530,1,59
443570,7,34
443580,131,18
44360,1438,37
443630,4,49
443650,7,41
443680,23,24
443700,0,5
443750,0,0
443800,6,39
443810,1766,57
443830,3,3
443860,0,19
443890,0,0
443940,5,21
443970,1,30
443980,155,54
444000,58,58
444090,2588,6
444130,20,7
444140,508,40
444160,71,54
444180,0,8
444190,112,52
444210,0,0
444220,267,20
444250,190,9
444260,158,37
444270,30,6
444280,93,50
444290,0,0
444320,0,0
444350,0,13
444410,27,50
444420,2,17
444430,0,0
444440,91,40
444460,125,48
444480,299,28
444520,0,0
444530,0,52
444550,8,17
444560,408,51
444580,0,15
444590,6,28
444620,5,4
444640,8080,2
444650,6,8
444670,2,58
444710,0,34
444720,122,38
444740,0,0
444770,0,46
444790,54,49
444800,74,59
444860,3,40
444870,14,53
444880,7,19
444930,22,14
444940,5,17
445040,37,48
445110,55,32
445130,14,57
445140,1,10
445170,42,13
445210,3,12
445230,16,51
445310,34,8
445420,183,55
445550,0,0
445600,17,18
445730,0,5
445750,3,36
445770,41,26
445840,0,3
445880,0,17
445900,0,1
4460,89,4
44600,36,31
446000,1,7
446020,545,58
446040,13,46
446050,0,0
446100,1,57
446120,63,35
44620,1231,28
446240,0,0
44630,1232,38
446310,31,52
446330,27,3
446380,53,22
446390,63,21
446430,0,0
446440,0,0
446450,0,0
446460,0,0
446470,16,6
446480,1,22
446490,0,8
44650,1231,17
446590,2,25
44660,1231,11
446620,54,7
446640,292,25
44670,1231,9
446750,26,4
446770,21,17
44680,1231,32
446830,0,14
446870,0,54
44690,83,28
446910,23,50
446990,13,6
4470,14,39
447000,0,28
447020,0,0
447100,0,25
447170,139,16
447180,0,23
447200,60,14
447240,1,43
447270,16,24
447310,15,40
447330,0,2
447500,1380,19
447530,784,46
447570,88,38
447780,59,27
447800,58,43
447820,1572,29
447850,414,55
447860,0,9
447880,521,54
447890,101,51
447940,6,34
447960,10,24
447970,150,57
447990,45,22
448000,43,34
448010,85,17
448020,0,3
448050,2,25
448060,1,44
448070,161,15
448080,69,48
448090,6,58
448110,24,18
448130,23,4
448150,68,34
448160,2,18
448230,0,19
448240,38,49
448250,134,40
448260,48,37
448280,434,7
448300,0,0
448310,7,11
448320,7,0
448350,136,53
448370,151,23
448380,60,28
448400,68,35
448440,70,39
448460,59,36
448470,112,43
448480,0,0
448500,47,4
448510,284,10
448520,31,0
448530,4,36
448540,0,1
448560,84,33
448570,116,17
448580,18,26
448610,50,30
448620,35,35
448630,25,15
448640,296,14
448650,3,24
448660,98,9
448710,0,5
448720,0,0
448750,23,39
448780,111,45
448790,19,20
448820,10,31
448830,216,37
448870,72,56
448880,0,36
448910,13,40
448940,82,55
448980,2,29
449000,8,31
449020,48,58
449040,68,39
449050,8,45
449060,43,5
449090,6,23
449120,0,29
449130,0,27
449140,2174,34
449150,0,0
449170,25,47
449180,10,32
449200,311,21
449210,0,31
449220,840,42
449250,151,17
449300,205,29
449310,0,11
449320,0,17
449330,2,3
449340,98,1
449350,0,0
449420,12,23
449440,110,5
449470,48,44
449500,14,46
449520,2,15
449530,12,41
449540,308,22
449550,278,46
449560,0,0
449630,808,24
449680,382,22
449690,50,15
449710,112,35
449730,12,25
449760,9,0
449780,0,26
449800,1408,19
449820,11,40
449830,651,42
449940,12,22
449960,38,16
4500,16709,16
45000,2199,12
450020,94,40
450030,3,1
450040,4,11
450050,8,3
450060,4,44
450110,234,57
450120,16,20
450140,0,11
450190,38,15
450220,21,20
450250,217,59
450290,4,36
450390,394,11
450500,4,38
450540,246,18
450570,0,0
450590,1,6
450600,0,0
450650,9,28
450670,84,45
450700,15,52
450710,0,1
450740,5,40
450750,0,0
450850,98,33
45100,2716,21
451000,14,12
451010,0,7
451130,1,32
451140,0,0
451180,0,0
451200,0,3
451210,0,0
451230,5,25
451350,1,23
451400,32,14
451430,0,0
451520,55,35
451570,4,49
451600,26,12
451650,13,1
451670,0,0
451700,53,45
451760,119,49
451830,78,17
451840,98,27
451870,0,19
451880,227,22
451900,0,32
451920,45,46
451990,0,5
4520,106,14
452000,0,0
452040,0,0
452060,59,11
452120,36,8
452220,6,59
452320,6,51
452340,0,0
452420,76,56
452440,156,49
452450,20,48
452490,26,18
452510,105,27
452640,2,7
452650,0,11
452700,0,0
452710,16,49
452780,3184,1
452860,8,40
452930,0,20
452970,4,21
4530,94,37
45300,4105,39
453000,0,0
453090,449,28
453100,111,57
453130,0,1
453170,18,14
453190,1,35
453270,8,54
453290,70,13
453300,10,39
453340,80,59
453350,1,55
453390,3,6
453510,2,9
453650,6,54
453660,0,0
453670,79,41
453680,0,24
453700,3,51
453710,442,10
453720,9,32
453730,55,51
453740,3,24
453750,77,40
453770,36,59
453790,16,3
453810,11,29
453820,149,21
453830,56,32
453850,88,39
453880,119,5
453890,25,11
453950,0,49
453960,21,55
453980,427,52
453990,0,0
4540,8982,50
45400,832,50
454030,166,43
454040,61,4
454060,310,8
454070,28,18
454080,75,47
45410,191,9
454100,36,9
454130,22,13
454150,5,56
454160,0,0
454170,108,31
454180,66,34
454190,4,18
454200,165,53
454220,229,14
454230,4,31
454250,12,42
454260,0,0
454320,121,8
454410,20,24
454420,16,9
454430,85,33
454460,4,54
45450,644,15
454510,52,15
454520,3,40
454530,97,12
454540,112,14
454550,705,32
454570,114,24
454600,146,41
454610,9,16
454630,0,0
454670,70,11
454690,149,32
454700,15,22
454720,5,54
454730,0,27
454780,34,24
454830,0,0
454870,77,1
454890,245,46
454900,24,28
454930,195,40
454950,0,37
454970,86,46
4550,17033,33
45500,420,22
455110,75,27
455160,0,59
455200,0,6
455230,0,1
455340,5,41
455400,36,11
455440,30,45
455490,125,8
455590,10,48
455640,0,0
455710,0,0
455910,130,28
455940,156,30
455970,150,17
455980,46,1
455990,1,41
4560,33386,20
456000,0,1
456040,0,0
456130,3,4
456160,22,13
456210,0,0
456430,30,25
456450,0,38
456540,1,3
456570,0,12
456590,0,0
456610,63,35
456660,192,46
456690,9,59
456720,6,11
456740,0,0
456780,0,6
456810,27,31
456830,1,32
456980,0,37
4570,12406,42
45700,4896,51
457010,83,10
45710,92,42
45720,144,22
457210,255,46
457230,2,0
45730,26,51
457320,12,59
457380,0,0
45740,13972,6
457420,30,49
457440,21,44
457450,4,53
457480,65,54
457490,112,46
45750,2106,51
457520,51,7
457530,3,31
457550,154,4
457580,5,23
45760,57696,32
457600,71,23
457650,0,0
457660,0,26
457670,8,30
457680,11,43
457690,0,39
45770,5487,26
457710,46,31
457730,1,4
457770,0,7
457810,9,30
457820,270,40
457860,19,31
457930,295,22
457940,473,55
457960,63,39
4580,31356,6
458000,135,21
458030,0,45
458060,102,7
458110,0,2
458170,9,59
458230,0,0
458250,0,57
458260,2,27
458270,1,8
458280,0,58
458290,0,35
458300,0,50
458310,1,5
458320,1,20
458330,0,0
458370,0,24
458380,125,27
458410,0,42
458420,32,33
458450,0,35
458470,17,3
458480,44,19
458510,3,1
458560,2,55
458590,4,5
458700,13,2
458710,332,47
458730,216,34
458750,8,22
458820,0,0
458830,32,49
458890,1,42
458900,0,39
458970,9,34
458990,0,0
45900,14,49
459020,132,3
459040,11,23
459100,111,12
459130,99,10
459160,109,20
459170,1,7
459310,34,38
459470,11,35
459510,0,3
459520,0,14
459540,106,10
459580,0,0
459630,0,9
459680,1,26
459820,7422,11
459910,13,45
459940,2,13
4600,17,54
46000,151,9
460090,0,0
460120,3291,52
460150,119,34
460160,130,55
460190,0,0
460230,2,34
460340,20,13
460560,8,32
460640,47,28
460650,7,26
460660,130,30
460700,151,17
460750,0,42
460780,1,37
460870,945,18
460890,0,0
460910,68,30
460940,24,53
460960,26,11
460970,11,2
460990,0,32
461010,73,13
461030,0,0
461040,4,10
461140,176,34
461180,2,14
461200,0,0
461230,136,21
461360,4,1
461380,18,6
461390,0,0
461400,2,21
461410,2,10
461480,10,17
461490,4,50
461500,2,34
461520,19,26
461560,185,9
461570,284,2
461580,12,44
461600,0,0
461640,310,50
461650,1,52
461680,6,23
461690,40,39
461700,33,28
461710,175,23
461720,0,0
461750,3,20
461760,30,44
461780,46,35
461820,31,54
461830,36,11
461840,50,54
461850,304,47
461860,0,0
461880,70,14
461890,60,3
461910,345,41
461950,0,0
461970,2,40
46200,9,54
462000,0,30
462030,1,8
462060,230,1
46210,3,28
462100,4,38
462110,196,49
462130,2,10
46220,2,32
462220,50,26
46230,9,29
462370,176,22
462400,0,9
462480,0,0
46250,110,44
462530,0,24
46260,748,9
46270,88,45
462700,105,15
462730,41,41
46280,76,3
462830,5,56
462860,5,22
46290,148,31
462910,2,2
462930,2899,19
462950,7,14
462960,196,35
462990,478,17
463000,43,53
463030,4,54
463040,76,21
463050,44,14
463060,33,9
463070,2,0
463100,60,56
463110,71,12
463120,9,45
463130,0,29
463150,42,56
463180,194,56
46320,38,58
463210,234,59
463220,209,16
463240,90,5
463250,0,36
463270,113,31
463290,0,54
46330,342,14
463320,1,48
463350,251,57
463390,147,5
46340,244,45
463440,12,36
463450,0,0
463460,147,14
46350,15,8
463520,3,4
463550,93,31
463590,0,0
46360,146,47
46370,271,18
463710,67,9
463750,15,39
463760,58,28
46380,54,0
463800,43,54
463830,0,0
463850,5,49
463860,33,28
463870,0,0
463920,3,3
463930,9,36
463980,177,20
46400,218,17
464050,5,7
464080,111,20
46410,321,42
464100,8,1
464120,0,1
46420,223,15
464230,91,2
46430,478,41
464350,569,46
464360,19,5
464380,3,3
46440,107,0
464440,0,20
464470,63,0
464490,47,39
46450,690,49
464540,1,37
46460,114,27
464610,0,0
464620,199,41
464670,54,17
464690,0,10
464700,62,46
464760,104,54
464780,738,58
46480,318,57
464800,2,0
464820,7,26
464830,16,20
464880,0,9
46490,135,32
464940,0,58
464960,24,43
46500,954,3
465000,27,22
465050,1,19
465060,124,11
465070,0,8
46510,463,53
465130,32,10
465150,0,30
465170,5,38
465190,0,1
46520,79,40
465240,0,0
465310,0,10
46540,580,32
465430,0,0
465450,1,16
46550,1268,27
465510,187,11
465520,18,23
465540,202,10
46560,1342,30
465600,0,0
465670,43,22
46570,153,16
465720,14,54
465750,2,31
465760,29,52
465780,8,55
465860,0,2
465890,3,43
465930,1,52
46600,55,20
466050,0,5
466100,8,7
466110,1,19
466170,8502,32
466210,0,0
466280,0,0
466350,41,59
466420,39,50
466430,6,46
466490,49,33
466500,125,38
466580,39,56
466590,2,0
466720,0,25
466730,36,46
466780,17,11
466790,49,34
466800,25,55
466820,0,4
466830,0,23
466840,211,1
466870,1,10
466890,70,34
466910,2621,47
466920,9,2
46700,6,47
467000,262,44
467010,0,0
467090,15,32
46710,5,46
467120,0,1
467170,0,9
46720,6,46
467210,2,54
467220,103,46
46730,33,13
467310,58,7
467330,7,0
467370,168,18
467380,60,47
467390,34,24
46740,2931,31
467430,53,28
467460,34,12
467480,0,0
46750,221,42
467520,0,10
467530,28,13
467560,93,38
46760,9,42
46770,1052,27
467760,8,6
467780,0,34
467790,1,23
467820,161,22
467850,20,7
467890,1,6
46790,175,59
467900,26,45
467910,2,46
467930,55,26
467950,71,49
467960,19,12
467990,33,8
468050,1,53
468060,9,26
468070,5,29
468080,1,49
468100,0,0
468150,0,0
468160,0,11
468240,2,30
46830,12,27
468310,0,43
468320,1,50
46840,2,25
468490,118,57
46850,47,52
468530,31,29
468560,120,45
468700,39,9
468740,1,22
468780,6,54
468800,22,49
468820,2,54
468900,0,1
468930,5,37
469560,0,12
469600,0,17
469610,0,0
469650,12,2
469710,0,0
469730,1125,40
469830,1,41
469890,77,1
469900,0,0
469930,0,0
469980,0,0
469990,81,49
4700,85147,14
47000,565,24
470060,0,27
470130,0,30
470140,0,14
470240,0,0
470250,0,0
470260,15,27
470270,26,35
470280,0,31
470450,30,49
470480,237,41
470590,19,43
470600,17,26
470760,14,22
47110,17,6
471160,0,57
471170,78,57
47120,0,0
471220,2,15
471260,139,31
471270,0,3
47130,5,10
471380,30,23
471570,5,41
471630,1,30
471640,0,0
471710,111,31
471770,0,23
471910,60,4
471920,0,0
4720,755,32
472060,49,40
472680,72,10
472770,0,1
472870,158,1
4730,5,55
473050,0,0
473140,17,44
473450,53,50
473460,115,29
473470,0,2
473480,17,15
473490,0,8
473510,32,32
473520,273,36
473540,3,33
473560,168,43
473580,238,2
473620,285,21
473630,285,54
473640,283,56
473650,272,49
473670,7,31
473710,0,0
473730,0,0
473770,196,8
473800,0,2
473810,3,39
473840,0,0
473900,11,2
473910,14,15
473920,0,0
473970,23,36
47400,5281,30
474010,3,50
474030,1,24
474050,0,4
47410,96471,1
474230,8,20
474620,0,0
474750,773,24
474790,0,22
474820,30,43
474870,1,53
474910,10,36
474980,3,44
47500,33,27
475050,0,0
475060,8,49
475080,0,8
475100,10,43
475150,2732,10
47520,10,35
475220,33,40
475240,0,28
47540,2114,47
475430,65,32
475490,1687,57
475520,0,0
475550,8,36
47570,8,29
475990,0,29
4760,50329,4
476030,1,26
476240,41,47
476410,0,23
476450,0,0
476460,81,54
476490,36,41
476510,0,6
476700,3,28
476710,0,0
476880,36,35
476920,9,41
4770,1500,58
47700,3492,58
477010,0,5
477130,3,16
477160,239,5
477170,0,0
477200,36,29
477270,41,4
477290,563,26
47730,35,31
477310,8,6
477750,0,0
47780,10635,27
477800,0,11
47790,7179,0
477910,18,45
477950,2,9
477980,65,18
47800,842,32
478010,10,58
47810,58508,42
47830,7182,39
47850,53,3
47870,20281,17
47890,106869,24
478950,2,41
478960,2,15
478980,6,11
4790,0,0
47900,9406,49
479000,0,34
479010,0,1
479020,14,28
479040,0,0
479100,0,0
479110,2,48
479130,38,35
479150,25,2
479170,0,11
479180,0,0
47920,3183,19
479260,99,8
4800,384,25
48000,14301,15
480410,0,0
480450,3,5
480480,22,28
480500,11,49
480690,0,11
480780,0,0
480900,0,0
48110,1326,25
48120,2649,6
481420,1,4
