item_id,release_date_imputed,tags&genres
17470,2008-10-20,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']"
12770,2008-12-16,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']"
17410,2009-01-13,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']"
18500,2008-12-08,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']"
16450,2009-02-12,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']"
15400,2008-03-05,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']"
18600,2007-07-04,"['Indie', 'Strategy']"
11340,2009-03-19,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']"
25830,2005-05-10,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']"
23460,2009-02-27,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']"
10600,2009-03-04,['Strategy']
21010,2009-03-04,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']"
22180,2007-03-30,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']"
13210,2007-11-19,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']"
12640,2009-02-27,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']"
21600,2009-03-09,"['Strategy', 'Casual', 'Pirates']"
27020,2008-03-21,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']"
24740,2009-02-03,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']"
90047,2009-03-11,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']"
26000,2009-03-09,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']"
26006,2009-03-16,"['Action', 'Indie']"
26005,2009-03-16,"['Action', 'Indie']"
11330,2009-03-19,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']"
27800,2009-03-19,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']"
9850,2009-03-10,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']"
3600,2009-04-15,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']"
29580,2006-10-27,"['RPG', 'Massively Multiplayer']"
29540,2005-04-28,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']"
29560,2006-04-28,"['Massively Multiplayer', 'RPG']"
29570,2008-09-25,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']"
23700,2009-04-16,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']"
16060,2009-04-29,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']"
1930,2009-04-30,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']"
18470,2009-04-30,"['Strategy', 'Western']"
7510,2009-02-10,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']"
22200,2009-04-21,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']"
26007,2009-04-29,['Indie']
25900,2008-09-23,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']"
16200,2009-05-06,"['Simulation', 'Casual']"
7840,2009-05-06,"['Racing', 'Action']"
8890,2005-03-08,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']"
8880,2002-03-26,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']"
34500,2009-06-04,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']"
1280,2009-06-09,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']"
10150,2009-06-10,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']"
29160,2018-01-03,"['Adventure', 'Indie', 'Short', 'Puzzle']"
12470,2004-04-30,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']"
22340,2006-04-26,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']"
22330,2007-09-11,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']"
22320,2002-04-29,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']"
900883,2009-06-16,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']"
12440,2007-05-18,"['Adventure', 'Point & Click', 'Comedy']"
32710,1999-09-01,"['Simulation', 'Tanks']"
32740,1998-09-07,"['Simulation', 'Flight']"
12460,2008-09-15,"['Strategy', 'RTS']"
21980,2009-06-30,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']"
31860,2007-10-01,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']"
31900,2006-10-01,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']"
31920,2008-07-01,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']"
31930,2007-07-01,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']"
35800,2008-12-24,"['Casual', 'Indie', 'Psychedelic']"
12690,2009-07-07,"['Simulation', 'Hunting', 'Sports', 'America']"
31170,2009-07-07,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']"
21660,2009-07-07,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']"
6080,2007-10-09,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']"
6010,1992-06-01,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']"
6090,2003-12-02,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']"
6060,2005-11-01,"['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']"
32310,1989-07-01,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']"
32330,2008-06-03,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']"
32360,2009-07-15,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']"
35300,2008-11-20,"['Strategy', 'RTS']"
35310,2009-06-02,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']"
31980,2009-07-21,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']"
31990,2009-07-21,
10140,2006-12-20,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']"
10100,2006-09-01,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']"
10130,2007-10-30,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']"
10110,2006-09-01,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']"
1256,2009-07-24,['Action']
10120,2008-06-04,"['Action', 'Casual', 'Space', 'On-Rails Shooter']"
33520,2009-07-24,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']"
3610,2009-07-27,"['Casual', 'Hidden Object']"
21680,2008-08-14,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']"
21670,2009-07-28,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']"
21030,2009-07-29,"['Action', 'Superhero', ""Beat 'em up""]"
36000,2009-08-04,"['Action', 'Indie', 'Third Person', 'Shooter']"
32370,2003-11-19,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']"
29180,2009-08-18,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']"
38410,1998-12-01,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']"
38420,2001-03-01,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']"
38430,1999-06-01,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]"
38440,2000-11-01,"['Strategy', 'RTS', 'Fantasy', 'Classic', 'Third Person', 'Surreal', 'Real-Time', 'RPG', 'Action', 'Singleplayer', 'Magic', 'Multiplayer']"
35050,2009-08-19,
31180,2009-08-20,['Adventure']
37960,2009-08-24,"['Casual', 'Match 3', 'Puzzle']"
38000,2009-08-24,"['Casual', 'Puzzle']"
37400,2009-06-22,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']"
13570,2005-03-29,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']"
11390,2009-08-27,"['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']"
34420,2009-08-28,"['Strategy', 'Medieval', 'RTS']"
43100,2009-10-30,"['Simulation', 'Family Friendly']"
33730,2009-09-23,"['Simulation', 'Driving']"
35000,2009-09-08,"['Adventure', 'Action', 'Ninja', 'Stealth', 'Cute', 'Singleplayer', '3D Platformer', 'Platformer', 'Third Person', 'Family Friendly', 'Multiplayer', 'Funny', 'Open World', 'Controller', 'Co-op', 'Great Soundtrack']"
39392,2009-09-23,
39391,1999-11-30,
37600,2009-05-26,"['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Surreal', 'Family Friendly', 'Atmospheric', 'Singleplayer', 'Cute']"
24029,2009-09-25,"['Simulation', 'Trains', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']"
32140,2009-09-28,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']"
31190,2009-09-07,['Adventure']
32770,2009-08-18,"['Action', 'Multiplayer', 'Shooter', 'FPS']"
208306,2009-10-01,"['Simulation', 'Trains', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric']"
37300,2009-09-30,"['Casual', 'Management']"
208300,2009-10-01,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op']"
40300,2009-10-30,"['RPG', 'Open World', 'Gothic', 'Fantasy', 'Adventure', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Action', 'Magic', 'Dark Fantasy', 'Great Soundtrack', 'Action RPG', 'Medieval', 'Difficult', 'Sandbox', 'Story Rich', 'Character Customization', 'Classic']"
35070,2009-10-01,"['Casual', 'Agriculture']"
10606,2009-10-05,['Strategy']
40700,2009-10-16,"['Point & Click', 'Adventure', 'Puzzle', 'Indie', 'Great Soundtrack', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Robots', 'Hand-drawn', '2D', 'Stylized', 'Casual', 'Cute', 'Story Rich', 'Classic', 'Touch-Friendly', 'Hidden Object', 'Difficult', 'Sci-fi']"
24840,2007-09-04,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']"
24870,2009-09-15,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']"
41500,2009-10-27,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']"
24800,2009-03-12,"['Strategy', 'RTS', 'Base Building', 'Singleplayer', 'Multiplayer', 'Action', 'War', 'Sci-fi', 'Alternate History', 'FMV', 'Co-op']"
901735,2009-10-27,"['Strategy', 'Medieval', 'Simulation', 'RTS', 'Multiplayer', 'Classic', 'Singleplayer', 'Economy']"
42800,2009-10-27,['Strategy']
39560,2009-10-27,"['Action', 'FPS']"
39550,2009-10-29,"['Strategy', 'RPG', 'RTS', 'Action', 'Fantasy', 'Singleplayer']"
40330,2009-10-29,"['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery']"
40320,2009-10-29,"['Strategy', 'RTS', 'World War II']"
31200,2009-10-07,['Adventure']
3130,2009-11-01,"['Strategy', 'World War II', 'RTS', 'Historical', 'War']"
41100,2009-09-19,"['Action', 'Indie', 'Physics', 'Mouse only', '2D', 'Singleplayer', 'Experimental', 'Multiple Endings', 'Difficult', 'Fighting', 'Local Multiplayer', 'Steampunk']"
39540,2009-11-03,"['RPG', 'Strategy', 'Action', 'Fantasy', 'RTS', 'Singleplayer']"
34640,2005-03-03,"['Strategy', 'Turn-Based']"
34630,2003-10-28,"['Strategy', 'Turn-Based Strategy']"
42200,2009-11-19,"['Hidden Object', 'Female Protagonist', 'Puzzle']"
41000,2009-11-24,"['FPS', 'Action', 'Co-op', 'Shooter', 'Comedy', 'Online Co-Op', 'Indie', 'Multiplayer', 'Gore', 'Classic', 'First-Person', 'Singleplayer', 'Funny', 'Aliens', 'Adventure', 'Colorful', 'Remake', 'Difficult', 'Sci-fi', 'Score Attack']"
40340,2009-10-29,"['Adventure', 'Point & Click', 'Female Protagonist']"
17450,2009-11-06,"['RPG', 'Fantasy', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Real-Time with Pause', 'Adventure', 'Atmospheric', 'Dark Fantasy', 'Choices Matter', 'Tactical', 'Character Customization', 'Party-Based RPG', 'Open World', 'Dragons', 'Romance', 'Third Person', 'Female Protagonist', 'Loot', 'Action']"
37100,2009-05-07,"['RPG', 'Action', 'Indie', 'Metroidvania', 'Platformer', 'Singleplayer', 'Side Scroller', '2D', 'Mythology']"
37500,2009-11-05,"['Indie', 'Casual', 'Puzzle']"
42810,2009-11-11,"['Strategy', 'Grand Strategy']"
10180,2009-11-12,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'First-Person', 'Singleplayer', 'War', 'Co-op', 'Military', 'Online Co-Op', 'PvP', 'Great Soundtrack', 'Adventure', 'Story Rich', 'Atmospheric', 'Linear', 'Tactical', 'Strategy', 'Moddable', 'Zombies']"
32440,2009-11-12,"['LEGO', 'Star Wars', 'Adventure', 'Local Co-Op', 'Family Friendly', 'Comedy', 'Action', 'Singleplayer', 'Sci-fi', 'Co-op', 'Funny', 'Multiplayer', 'Open World', 'Local Multiplayer', 'Space', 'Puzzle', 'Great Soundtrack', 'Casual', 'Controller', 'Classic']"
11450,2007-06-26,"['RPG', 'Villain Protagonist', 'Third Person', 'Action', 'Comedy', 'Fantasy', 'Adventure', 'Funny', 'Singleplayer', 'Dark Humor', 'Action-Adventure', 'Strategy', 'Action RPG', 'Atmospheric', 'Puzzle', 'RTS', 'Open World', 'Hack and Slash', 'Multiplayer', 'Story Rich']"
12710,2008-02-15,"['RPG', 'Action', 'Villain Protagonist', 'Fantasy', 'Third Person', 'Adventure', 'Singleplayer', 'Comedy', 'Strategy', 'Funny', 'Action RPG', 'Puzzle', 'Action-Adventure']"
24790,2007-03-28,"['Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Action', 'FMV', 'Atmospheric']"
29120,2008-07-23,"['Casual', 'Indie']"
24810,2009-11-13,"['Strategy', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'FMV', 'Singleplayer']"
41800,2009-11-16,"['Strategy', 'Indie', 'Simulation', 'Sci-fi', 'Space', '2D', 'Sandbox', 'Singleplayer', 'Building', 'Moddable', 'Multiplayer']"
45300,2009-12-25,"['Simulation', 'Flight', 'World War II', 'Historical', 'Multiplayer', 'TrackIR', 'Action', 'Singleplayer']"
41900,2005-06-17,"['RPG', 'Adventure', 'Comedy', 'Action', 'Fantasy', 'Parody', 'Funny', 'Action RPG', 'Singleplayer', 'Classic', 'Hack and Slash']"
35420,2009-10-22,"['Mod', 'Action', 'FPS', 'Multiplayer']"
32430,2009-11-03,"['Action', 'Star Wars', 'Third Person', 'Sci-fi', 'Singleplayer', 'Hack and Slash', 'Adventure', 'Story Rich', 'Controller', 'Great Soundtrack', 'Quick-Time Events', 'Platformer', 'RPG', ""Beat 'em up""]"
25806,2009-12-15,
22370,2009-10-13,"['Open World', 'RPG', 'Post-apocalyptic', 'Singleplayer', 'Moddable', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'FPS', 'Replay Value', 'Sandbox', 'Third Person', 'Exploration', 'Atmospheric', 'Story Rich', 'Shooter', 'Cult Classic', 'Action RPG', 'Great Soundtrack']"
41802,2009-12-16,"['Strategy', 'Indie', 'Simulation']"
38080,2007-10-02,"['Simulation', 'Building']"
38090,2008-04-29,['Simulation']
38100,2009-01-24,"['Simulation', 'Building']"
38070,2009-12-17,"['Casual', 'Simulation']"
38210,2009-12-17,"['Casual', 'Puzzle']"
45700,2008-07-08,"['Action', 'Hack and Slash', 'Character Action Game', 'Great Soundtrack', 'Adventure', 'Stylized', 'Singleplayer', 'Spectacle fighter', 'Third Person', ""Beat 'em up"", 'Difficult', 'Controller', 'Fantasy', 'Demons', 'Atmospheric', 'RPG', 'Story Rich']"
46410,2010-03-17,"['RPG', 'Action', 'Action RPG', 'Fantasy', 'Indie', 'Magic', 'Adventure', 'Singleplayer', 'Hack and Slash', 'Story Rich', 'Atmospheric']"
38110,2009-08-12,['Simulation']
17570,2010-02-12,"['Free to Play', 'Action', 'Multiplayer', 'Pirates', 'Medieval', 'Indie', 'Funny', 'FPS', 'Swordplay', 'Hack and Slash', 'Mod', 'First-Person', 'Historical', 'Fast-Paced', 'PvP', 'Singleplayer', 'Shooter', 'Massively Multiplayer', 'Memes', 'RPG']"
38130,2008-08-27,"['Casual', 'Agriculture']"
38160,2010-01-06,"['Casual', 'Agriculture']"
38150,2009-09-11,"['Casual', 'Puzzle', 'Agriculture']"
38120,2007-12-07,"['Casual', 'Agriculture']"
38140,2009-02-18,"['Casual', 'Agriculture']"
36300,2010-02-16,['Casual']
36310,2010-02-16,"['Strategy', 'Casual']"
